session,visitor,dt,custno,category,event1,event2
2086753,406049,2017-05-23 09:16:39,41802,2,1.0,7
1221081,152738,2016-01-10 13:54:21,46478,2,,8
1156416,342299,2016-03-31 14:22:10,5407,3,,9
1792238,484224,2017-07-05 06:30:56,55903,3,,7
891731,50996,2016-03-02 17:16:31,59208,2,,3
1495648,233229,2016-12-30 11:03:10,55284,3,,1
2605174,495250,2016-05-27 11:45:31,35525,1,,1
1272161,79298,2017-11-27 10:36:07,2415,3,,5
405678,406989,2017-08-06 18:08:27,62748,3,,7
1045445,92441,2016-07-12 17:56:49,1456,3,,8
3127728,126561,2017-12-07 14:07:16,38492,3,,7
1236986,65080,2017-01-02 16:49:42,6756,1,,3
2164977,110650,2016-02-10 17:31:39,44570,3,6.0,7
414412,255034,2017-10-09 12:36:45,58058,2,,7
1631223,419084,2016-12-28 07:36:18,33078,1,,8
696696,177918,2016-08-01 20:05:41,29635,2,,6
3252260,366156,2017-01-26 06:11:54,61399,3,,4
2044957,229210,2017-05-24 20:00:02,61576,3,,9
3635449,288386,2017-10-09 19:14:10,42671,3,,3
656619,72862,2016-07-11 10:43:29,14370,3,,3
279499,455329,2016-09-25 14:18:55,67022,2,,8
1337947,5439,2016-11-21 06:34:46,58574,3,,3
1808296,7824,2017-12-01 13:39:30,37055,2,1.0,7
1946621,292728,2017-05-10 14:32:47,3609,1,,7
2582690,52802,2017-05-21 13:03:21,10069,3,,9
2475737,280082,2017-03-28 08:43:43,54083,3,,1
1482797,368872,2017-10-30 12:55:34,12294,1,6.0,7
163293,455413,2017-03-24 05:33:38,61172,2,,3
1498632,140965,2017-09-28 18:53:59,63329,1,,4
1477454,29815,2016-08-23 10:37:09,46211,2,8.0,7
429672,434149,2016-10-09 21:02:17,64034,2,,8
2514306,303947,2016-10-05 11:14:26,67343,2,,1
2273237,437217,2016-01-13 18:17:08,67035,2,,7
3107086,52267,2016-09-25 12:59:30,66639,3,,6
2593049,206616,2016-01-01 16:25:04,34878,2,,8
2945213,400678,2016-08-28 13:15:38,24649,3,,8
2594220,158791,2017-01-04 17:40:30,29509,2,,8
1286654,290166,2016-10-06 13:29:37,61385,3,1.0,7
3303725,52434,2016-10-13 13:46:20,4493,3,,8
993607,52269,2016-08-18 06:31:59,50815,3,,7
1482835,116453,2017-12-27 16:43:44,38786,1,,3
1331570,360054,2016-07-20 19:27:54,53458,3,7.0,7
1700087,483825,2017-01-08 11:52:06,28394,3,,9
1654921,241897,2016-04-16 20:35:05,32757,1,,8
2384156,421549,2016-02-24 14:38:05,71336,3,6.0,7
852783,127218,2016-10-16 10:03:56,16328,3,,7
510257,38565,2017-08-11 11:34:33,50110,3,,7
3155358,196347,2016-02-02 06:15:05,22883,3,2.0,7
1226625,433410,2017-12-16 09:35:08,14540,2,,3
3462810,376965,2017-06-29 06:02:34,38941,3,,4
1655183,65929,2016-07-09 14:09:19,59428,1,,7
3663531,379754,2017-05-20 06:17:02,68665,3,,7
339519,27658,2017-02-28 16:48:02,26479,2,7.0,1
3601013,2199,2017-05-09 14:01:41,15124,3,,10
574864,457894,2017-03-28 02:30:56,30418,3,,6
3152918,406996,2016-12-06 21:04:53,31779,3,,4
538068,281655,2016-10-21 14:48:29,17321,3,,7
2248044,230432,2016-04-17 15:08:23,44842,2,1.0,1
2812143,431502,2017-03-17 15:24:30,2785,3,,8
2238415,268019,2016-05-05 17:32:19,69097,1,,7
2569133,306951,2017-04-10 17:45:44,56466,3,,8
67614,305715,2016-01-06 15:36:53,5092,3,,2
1557699,160363,2016-08-15 08:07:48,38798,3,,7
1730072,34650,2016-03-12 17:52:58,12171,3,,8
3358980,363476,2017-03-29 10:23:30,25645,3,,3
2941858,483483,2017-03-15 09:58:41,39671,3,,8
1563351,441752,2017-11-17 11:21:05,49671,3,,7
2061222,497232,2016-05-07 18:26:22,66789,3,1.0,7
2699587,305097,2017-01-24 11:20:58,27542,3,,4
951761,101882,2017-06-25 18:56:33,45344,3,,4
2203056,307251,2016-06-29 08:56:10,32666,3,,7
1896968,153580,2016-12-09 05:49:27,53560,3,,7
3417006,441974,2016-10-23 18:57:53,68271,3,,7
3472757,388202,2016-07-25 19:22:41,36634,3,,3
580850,3057,2017-10-12 12:14:48,33635,2,,1
1372111,457293,2017-01-06 12:56:26,27511,3,,1
3296247,179359,2016-07-11 18:23:14,9885,3,2.0,7
1534039,485529,2016-11-05 08:10:46,68549,2,,2
24508,236058,2016-02-29 10:57:03,36927,3,,5
3365847,483319,2017-11-26 08:23:01,27911,3,,3
1294931,482911,2016-07-18 09:10:47,10695,3,2.0,7
1465331,329739,2016-11-28 11:05:48,52733,3,,7
2500758,281301,2017-09-22 11:03:28,23482,3,,5
14037,191594,2017-12-24 10:42:18,58830,1,8.0,7
3363943,328657,2016-11-06 05:27:45,39865,3,,4
583451,227848,2017-10-12 18:14:03,48571,3,,5
2682462,430992,2016-04-09 13:58:30,70727,3,,3
777449,457753,2017-06-18 18:05:15,10943,3,,8
331894,77733,2017-06-25 14:06:58,3453,3,,3
2056848,342135,2016-01-02 13:37:00,61320,3,,7
331049,329027,2016-05-16 19:56:40,20092,3,,5
577313,318105,2016-09-10 14:23:17,66356,1,,3
3484445,162936,2016-10-21 07:06:14,19258,3,,7
2122103,135232,2017-04-25 18:42:13,16287,3,,1
1431034,280415,2016-10-27 20:07:04,39973,3,,7
2523169,461238,2016-10-25 10:28:27,65992,3,,7
1612021,309214,2017-08-21 21:52:28,10316,3,,8
2992016,377913,2016-05-15 13:58:30,65590,3,,7
2989624,173716,2016-11-20 16:25:12,54906,3,,8
3313923,354431,2017-06-28 12:39:03,40956,3,,9
2386984,208830,2017-12-09 15:29:20,18675,3,,7
3122449,227648,2016-08-20 19:34:46,62098,3,,9
2328464,443500,2017-04-09 14:54:42,33437,3,,3
2959764,178695,2017-04-22 15:04:02,54182,3,,3
1156570,118415,2017-07-10 18:37:55,12798,3,,3
3273194,465337,2016-12-03 16:59:30,10536,3,,3
800494,101377,2017-11-15 11:21:08,11101,3,,7
3597630,154398,2016-09-28 20:42:22,9899,3,,8
2742243,216761,2017-07-21 18:19:41,13169,1,,1
2474714,342920,2017-03-26 15:51:05,41515,1,,4
123677,52826,2017-08-22 08:00:25,70085,3,,7
413522,485762,2017-05-24 07:54:59,10944,2,,8
1336821,25485,2016-08-10 17:13:44,70072,3,1.0,7
956751,379480,2016-01-31 12:17:04,16201,3,,8
999661,411239,2016-10-15 20:06:41,63421,3,4.0,7
202488,128149,2017-02-14 07:25:35,42771,3,,5
1797420,330142,2016-09-25 19:41:51,13775,3,,8
2912499,467243,2017-07-05 17:14:22,24121,3,11.0,10
2540326,381152,2017-09-07 19:59:47,45886,3,,7
1934062,482467,2017-02-02 07:30:44,44379,3,,7
2184099,401912,2017-11-26 18:30:16,14754,3,,7
743935,307106,2016-12-07 08:27:14,18523,3,,6
90532,281913,2016-11-04 22:49:50,16201,3,,4
1748496,459052,2017-01-03 17:52:54,66396,3,7.0,7
1626961,382614,2017-05-29 15:49:19,44830,2,,1
3140337,136005,2017-12-09 19:03:20,5078,3,,4
133786,229210,2017-01-02 10:57:05,61576,3,,4
1006359,354033,2016-06-12 15:22:42,112,3,,7
3641737,154137,2016-11-24 10:05:04,63864,3,4.0,7
2771631,2414,2017-12-16 05:01:17,54934,2,,1
3059057,331234,2016-03-06 04:21:08,4063,2,1.0,1
3675391,254916,2017-02-26 12:07:25,36252,3,,8
930968,261477,2016-05-17 11:00:52,47947,3,,7
1694537,359749,2016-08-28 09:51:00,59689,3,,6
2049234,355305,2017-11-28 16:26:28,61991,3,,8
3432782,458889,2017-06-13 07:24:53,41113,3,,9
1879421,1929,2017-10-17 17:25:26,31139,3,,1
231612,258139,2017-03-12 14:16:52,45773,3,,8
3352396,38533,2016-08-11 08:51:15,53660,3,,8
2161451,85034,2016-12-28 11:35:43,43017,3,,8
1129467,1015,2016-10-08 13:50:58,11172,3,,5
2352498,228203,2017-03-05 08:37:28,56349,3,,8
2697188,253850,2017-12-21 10:01:48,26824,3,,7
3116890,182849,2017-11-06 07:33:04,42864,3,,7
608434,50523,2016-08-13 12:20:20,45118,2,,2
2521240,27209,2016-12-27 08:25:28,48077,3,,9
3358739,281655,2016-08-27 13:03:58,17321,3,,3
2319425,431742,2017-01-18 18:34:55,34528,3,,8
2856875,155419,2017-05-23 13:09:50,56719,3,,4
249047,56856,2016-11-13 09:52:27,45820,3,,7
1550078,441118,2017-12-17 19:21:10,20678,3,,9
3705403,493240,2017-04-18 14:56:31,27481,3,,4
168697,55441,2017-12-11 18:48:41,49324,2,6.0,7
2363021,324214,2016-08-26 10:49:32,48873,3,,4
413836,310257,2016-04-10 10:50:57,65835,2,,4
553037,456510,2017-01-10 12:06:20,15843,2,,4
623857,25716,2016-09-19 13:23:07,57385,3,,7
3727742,238887,2017-03-04 05:47:56,59802,3,,3
1680920,414775,2016-12-05 17:57:35,41628,3,,1
2957850,471703,2017-11-15 08:26:27,4447,3,,9
2331760,329408,2017-12-14 07:16:20,14741,3,,7
404451,1475,2016-10-05 05:36:54,3791,3,,3
128164,232899,2017-07-02 16:41:25,9888,3,,7
3539289,164981,2017-12-23 22:13:51,35202,3,,7
3665760,13855,2016-10-26 12:24:01,61067,3,,3
2049158,407590,2017-02-18 10:39:13,14334,3,,8
40778,480570,2017-11-16 05:33:54,54806,2,,1
138559,234360,2016-03-19 09:10:18,64808,2,6.0,1
3621154,128335,2017-09-30 07:07:19,32298,3,,7
378201,307580,2016-06-03 07:56:55,20192,2,6.0,7
1539377,381559,2017-03-25 03:17:20,58466,2,,5
28513,255183,2017-02-28 20:32:12,28023,2,1.0,1
3336904,435103,2016-05-30 14:28:29,38898,3,8.0,8
1466047,431887,2016-08-16 14:14:58,66224,3,,3
1547202,34652,2016-05-09 07:21:49,36613,3,,3
2053714,126954,2017-09-04 19:43:38,33637,3,2.0,7
1862025,307482,2016-02-13 16:27:22,60147,2,,7
813122,263089,2016-03-02 18:39:14,7884,3,,9
3269123,157486,2017-12-16 18:36:39,47522,3,,7
2587925,118885,2017-10-11 09:17:50,1785,3,,7
1919915,153630,2016-11-21 04:42:03,68487,3,,7
2573690,131940,2017-06-23 19:54:58,44466,3,,7
2332992,266018,2017-09-01 17:00:37,69671,3,,4
2676200,233162,2017-02-17 21:06:58,8191,3,,7
1374695,51281,2017-09-18 11:18:55,21793,2,,1
2150764,354265,2017-10-08 16:31:04,227,3,,9
2213104,5435,2016-04-26 19:16:01,12702,3,,4
1432246,490949,2017-11-23 07:02:45,32907,3,,3
3156512,25838,2016-01-12 13:30:35,14532,3,,8
1741788,204064,2017-03-08 18:34:28,44346,3,,9
3310117,97927,2016-03-02 13:48:13,64839,3,,3
1219309,292693,2017-03-12 12:14:37,3840,1,1.0,7
2461474,129725,2017-05-28 19:42:10,61496,2,,4
94716,436119,2017-11-24 06:25:29,63204,3,1.0,7
1850431,263797,2017-12-22 09:54:28,12114,2,,7
1719368,410458,2016-01-19 18:41:31,47619,3,4.0,7
1362036,334021,2017-01-07 06:34:29,61718,3,1.0,1
3440321,45126,2016-05-05 17:01:24,15948,3,,7
265227,78262,2017-07-22 09:12:38,52898,3,,4
871743,483526,2016-09-09 10:45:14,3685,3,,7
2467265,455809,2017-04-10 03:07:14,11093,2,,7
2874194,330255,2016-05-22 14:04:48,46388,3,,3
3267997,370381,2017-05-20 10:04:20,19153,3,,4
1914526,95921,2017-09-08 02:39:30,12562,3,,3
3484796,305494,2017-06-13 17:39:43,27786,3,1.0,7
1334310,54257,2016-10-07 21:42:29,46012,3,,8
2521316,388243,2016-09-05 13:09:15,6735,3,,4
2706231,493178,2016-10-10 18:53:41,10297,3,,7
2089097,140910,2017-07-02 19:06:47,66333,1,,5
159721,103358,2017-05-07 09:19:21,23563,2,,3
892364,151964,2016-08-13 19:21:18,26057,2,,7
1340812,103688,2017-04-02 04:57:41,224,2,,9
3098145,138406,2016-12-15 06:30:09,4233,3,,3
2085548,267453,2016-06-05 05:57:12,14106,1,,3
3461910,362465,2017-02-02 14:26:28,44298,3,,3
1182266,178925,2016-02-12 19:52:32,47916,3,,7
2022765,183,2017-04-24 11:40:57,40971,3,,4
1351703,141190,2017-04-28 17:49:39,22503,1,,1
1729067,35511,2017-12-11 18:39:52,57100,3,,3
2643832,52259,2017-02-28 12:47:07,59227,3,,5
3023916,404645,2016-11-17 06:52:30,66730,2,,1
2623068,55528,2017-05-24 15:23:29,3589,2,,6
441738,259518,2016-08-21 12:32:12,55201,2,,5
1700390,30884,2016-12-28 17:05:05,23640,3,,4
683139,205652,2017-08-12 20:02:20,53056,3,,7
3471745,120881,2016-02-21 00:42:10,62429,3,4.0,7
42997,27442,2017-03-22 11:14:33,14354,2,6.0,1
1600309,270420,2016-05-12 11:24:17,9425,3,11.0,7
704805,292785,2016-07-20 21:42:41,70478,1,,6
2322995,180348,2017-12-21 08:39:25,21522,3,,4
1805570,304467,2016-04-10 12:49:31,63272,2,,9
1738826,132099,2016-12-15 17:56:18,65943,3,7.0,7
1723035,312176,2017-08-27 15:04:13,2262,3,,4
1678347,237240,2017-09-28 09:55:50,35433,3,,1
1179683,389835,2016-11-01 06:19:29,61489,3,,4
2846222,110215,2016-08-17 12:54:45,35237,3,,8
1292141,484419,2016-11-20 15:08:55,53568,3,,4
1100392,227581,2017-09-19 16:59:21,558,3,,1
2810974,280632,2016-02-13 19:45:32,17521,3,1.0,7
2420093,280498,2017-07-13 09:15:10,49967,3,,7
3696222,258019,2017-08-22 18:23:42,46615,3,,4
2737136,405077,2016-12-09 01:46:10,12164,2,,5
1346587,369769,2017-08-13 19:51:33,30937,1,,7
1657922,404651,2017-01-15 15:31:22,46732,2,1.0,1
2897808,101586,2017-01-18 12:08:24,46606,3,,7
2575927,474275,2017-03-05 08:15:00,44818,3,,4
2964178,228189,2017-09-29 10:48:18,31320,3,,4
213156,112503,2016-06-28 14:21:16,31222,3,,4
1682936,436451,2016-09-13 08:00:01,35333,3,,6
345225,312218,2017-04-30 11:24:44,62468,3,,8
449707,430101,2016-12-18 11:45:29,30723,3,,1
2552911,390420,2016-11-14 01:38:51,19398,2,9.0,7
2571349,77614,2016-11-23 05:09:12,25776,3,,8
2897885,258343,2016-10-03 12:09:45,44484,3,,7
2995354,258923,2017-10-25 15:15:06,69533,3,,3
3642825,48121,2016-08-29 06:55:02,22602,3,,7
2838589,39492,2016-09-07 11:52:15,11990,3,,7
1236822,444371,2017-10-08 17:57:00,66059,1,,8
968460,33841,2017-05-29 19:45:41,21472,3,2.0,7
48448,464365,2016-09-24 21:55:26,38107,3,,1
2347421,160092,2017-05-04 19:45:30,20451,3,4.0,4
3138586,355008,2016-02-03 14:32:41,9313,3,,4
2508108,103561,2017-02-04 22:18:50,45897,2,,5
1644852,356606,2016-01-11 11:42:04,16444,2,,7
985489,25708,2017-02-24 09:08:11,60479,3,,8
3548788,489741,2016-01-30 15:03:44,37052,3,,8
1733095,355797,2017-04-16 23:37:14,29718,3,,7
1661459,80062,2017-07-21 17:43:38,17619,2,,7
3573818,361135,2017-12-05 16:47:32,62807,2,6.0,7
866609,78557,2016-01-18 07:19:51,21256,3,,7
2405139,280979,2017-09-10 14:41:45,10792,3,,7
2632480,229872,2017-08-31 06:11:59,68514,2,1.0,1
37402,77427,2017-05-28 12:21:44,54544,2,,1
3528104,429838,2016-09-14 16:15:46,69339,3,,8
1678743,379572,2017-01-10 16:47:32,4657,3,,1
792091,372987,2017-02-05 18:59:25,21868,3,,8
3648964,337190,2016-01-30 08:59:21,48660,3,,8
951771,59119,2017-07-22 13:12:42,21131,3,11.0,7
1512982,151768,2016-12-06 08:14:21,40446,2,,1
2059324,77739,2017-08-22 18:05:15,28496,3,,7
2913349,59109,2017-12-06 22:20:49,6316,3,,4
3605135,418278,2017-05-29 03:29:34,60005,3,1.0,7
2861690,167654,2016-01-14 18:19:51,11301,3,,3
453580,304008,2016-05-16 15:29:38,3283,2,,5
1781905,326,2016-06-09 18:47:53,68528,3,,7
2369567,457260,2017-04-23 11:15:32,7765,3,11.0,7
576529,342918,2017-10-29 03:18:49,64435,1,,5
3487613,53404,2017-06-30 21:03:25,43542,3,,7
486772,86103,2016-01-02 11:38:00,1474,3,,7
2567471,178744,2017-12-03 11:39:28,69451,3,,3
2056140,330124,2017-03-12 08:11:23,4632,3,,7
534383,78991,2016-02-09 10:25:37,50281,3,,7
76272,58919,2016-03-22 06:30:14,69933,3,,6
3689420,131730,2017-03-12 13:32:06,54704,3,,4
358795,329591,2017-07-08 11:41:27,29718,3,,9
144558,129551,2016-06-13 14:37:40,51405,2,,3
1295891,77902,2017-12-06 14:24:40,10846,3,,7
2723096,280263,2016-02-16 17:34:37,12095,3,,7
2742140,115772,2016-10-06 10:51:34,62739,1,1.0,1
2331380,380336,2017-06-17 16:18:20,31870,3,,3
1552188,385132,2017-01-26 10:05:07,7016,3,,6
1185252,483798,2017-04-18 20:39:46,29590,3,,4
1885654,62151,2017-07-21 19:38:52,64084,3,,3
2147752,261298,2017-06-20 08:52:42,33349,3,,7
1462004,106712,2017-03-25 10:19:57,9286,3,,8
634950,26636,2016-05-11 08:14:53,12815,3,4.0,7
325708,461531,2016-11-22 18:35:03,35134,3,,1
20867,430357,2016-03-12 13:37:14,18085,3,,1
31885,282120,2017-02-05 11:03:52,47957,3,,1
603611,328663,2017-09-13 18:56:14,67921,3,,6
523655,380303,2016-03-12 19:47:11,62928,3,,7
11996,278715,2017-02-22 06:05:44,4008,2,,7
1214746,231279,2016-12-27 21:19:11,71277,2,,5
2450967,382288,2017-05-08 10:08:54,7007,2,,9
403885,484150,2016-05-03 06:11:16,23947,3,,7
219609,429963,2016-01-29 20:05:41,23545,3,,6
646380,431606,2016-10-27 13:29:44,12534,3,,7
551315,234705,2017-02-16 15:25:42,31216,2,,8
2902285,303745,2016-02-24 20:57:24,43888,2,,3
2489812,432041,2017-08-19 22:01:43,44748,2,1.0,1
2863751,306781,2017-07-05 07:32:16,28137,3,,4
1486936,381837,2016-12-20 05:04:28,63476,2,,4
2942961,106994,2017-10-28 15:18:46,15620,3,,7
3553876,497460,2017-01-14 07:45:00,47297,3,,7
1519085,53819,2016-12-01 15:35:57,22940,3,,1
3278576,179532,2016-06-25 13:52:00,71286,3,,7
2929999,435121,2016-02-24 10:15:53,19222,3,,7
1188654,362284,2017-03-20 06:27:13,2296,3,,7
2978647,460734,2016-09-09 16:27:11,68979,3,,7
3294476,101955,2016-08-06 20:13:24,28110,3,,3
1591507,186765,2016-06-17 07:49:46,48664,3,,7
321764,458596,2017-12-10 06:01:35,1596,3,,5
898398,218163,2016-07-04 08:03:52,6560,1,,3
2433209,287926,2016-10-19 07:39:09,49651,3,8.0,3
3266174,261818,2017-12-19 11:08:48,58190,3,,3
1627960,27690,2016-07-09 05:54:32,68515,2,,3
3228875,464340,2016-04-30 16:48:00,67518,3,,7
260983,2276,2017-06-13 09:04:15,46777,3,,7
193084,408266,2017-01-10 12:55:29,18083,3,,5
3276038,230609,2016-08-21 16:44:45,24711,3,,7
2718180,309036,2016-02-14 20:48:32,33922,3,,3
1727027,16370,2017-04-27 16:29:47,8924,3,,7
2447294,252982,2016-03-16 17:32:10,12906,3,,8
1900645,489520,2017-03-05 14:09:27,70944,3,4.0,7
3040960,282706,2017-09-17 13:33:44,62230,2,,9
229076,54107,2016-07-31 23:40:55,19030,3,,4
2079658,82568,2016-10-25 09:07:09,9855,2,,4
2404704,205422,2016-08-21 07:40:53,53453,3,1.0,7
707974,191242,2016-11-27 11:31:15,70554,1,,4
3339723,280702,2017-11-11 21:27:30,30055,3,,8
631088,354222,2017-03-19 07:33:49,20248,3,11.0,7
3509894,422799,2017-08-06 11:49:40,45790,3,,3
567123,177029,2016-07-13 18:33:58,31630,2,1.0,7
846498,481308,2016-03-07 14:37:07,46993,2,,8
436607,39614,2017-11-22 13:35:59,46638,1,,8
2512878,128831,2016-06-05 16:37:00,69048,2,,2
2334172,450276,2016-12-12 20:24:37,17049,3,,7
2889280,266067,2017-12-09 18:09:24,39378,3,,7
542021,450395,2017-10-17 17:01:43,68551,3,,8
2090093,394444,2016-11-26 07:00:26,66881,1,,3
2197385,430101,2017-12-26 12:26:38,30723,3,,3
3000331,222394,2016-03-05 20:25:50,48462,3,,3
2019020,111501,2017-08-19 18:21:18,66778,3,,3
3499897,227601,2016-11-29 14:08:48,9623,3,,3
2823044,406494,2017-06-25 11:54:05,17331,3,6.0,7
3594093,305554,2017-07-15 16:26:16,32351,3,,4
2940567,297961,2016-01-22 20:33:30,66022,3,,8
2383041,458723,2016-07-13 20:02:32,57569,3,1.0,7
1827523,152290,2017-05-17 08:34:38,46234,2,,7
2848021,233305,2017-01-10 07:59:27,24986,3,,7
3539095,52324,2016-08-03 11:04:38,69818,3,,7
1196272,275023,2016-12-11 16:12:44,56617,3,,4
3586776,183500,2016-11-23 20:18:10,32030,3,,9
1860543,405747,2017-12-07 21:36:23,48016,2,,7
1344633,115636,2017-11-04 06:54:38,7724,1,,5
2686331,422332,2017-06-12 12:17:34,71322,3,,4
1430621,127491,2016-02-14 14:56:39,47090,3,,8
237636,355701,2017-03-16 18:47:17,33635,3,,9
3034000,65403,2017-09-24 11:54:43,21039,1,,3
1942453,303361,2016-10-08 17:24:45,72,2,,7
2504159,126785,2016-08-28 06:25:57,42026,3,11.0,10
2865625,340954,2016-03-07 11:51:00,16600,3,1.0,7
1036552,204099,2017-05-18 05:51:33,39549,3,,4
2386112,229375,2016-12-08 15:26:20,27538,3,,9
203549,253014,2016-11-07 10:08:45,18811,3,,5
2445240,131870,2016-03-01 03:43:13,59389,3,,4
258848,179978,2016-08-06 10:40:10,41322,3,,8
287201,432531,2017-09-19 13:21:38,18809,2,,4
2746365,444322,2017-06-06 17:48:18,33589,1,1.0,7
3511830,73746,2016-10-15 16:09:18,33315,3,,7
3571938,404876,2017-05-16 09:23:03,3747,2,11.0,7
3069235,483991,2016-12-30 08:43:03,11658,3,,6
1884046,208934,2017-01-16 16:26:52,42798,3,,9
741619,379534,2017-01-05 19:05:31,50206,3,,5
2697113,328590,2017-01-18 15:22:29,30560,3,,7
1002874,154498,2016-03-24 09:36:06,25136,3,,8
3163358,185561,2017-05-22 11:46:52,44523,3,,7
3071900,339539,2017-03-06 13:08:08,40058,2,,3
996337,107883,2016-05-21 12:40:51,66689,3,,3
2217575,434408,2016-01-16 17:52:36,64363,2,6.0,7
3030016,342980,2016-03-08 09:13:24,26463,1,,1
1451022,483424,2017-12-08 12:11:54,53762,3,,9
148088,103851,2016-11-03 12:33:43,68682,2,,1
401614,435118,2016-12-31 15:26:37,52137,3,,8
1103149,284653,2017-08-01 11:02:38,13027,3,,2
2353187,30958,2016-09-06 09:50:36,53486,3,,4
3188403,277853,2017-12-05 17:18:14,12853,3,,4
479012,179118,2017-08-02 21:07:53,46646,3,,5
2294975,179025,2016-06-23 18:12:42,43484,3,,6
2721893,354637,2017-03-16 14:04:17,34009,3,4.0,7
322201,228239,2016-12-15 20:18:15,8399,3,,5
274312,6592,2017-11-05 05:48:46,28926,3,9.0,4
2682596,347866,2016-05-31 19:16:13,21288,3,,8
1697984,188492,2017-11-27 07:22:28,29660,3,,7
3420916,179120,2016-11-27 18:24:56,1386,3,,7
1432687,55846,2016-06-06 16:25:08,5219,3,,7
3039288,115648,2017-01-31 23:41:55,66649,1,,7
1847724,303982,2016-03-07 15:55:07,25513,2,,7
1648731,456563,2017-06-15 03:17:02,58106,2,1.0,2
52641,284641,2017-12-09 08:37:51,18490,3,4.0,5
132269,289745,2016-06-11 20:46:49,8451,3,,8
1202660,279248,2017-06-09 20:25:54,1360,2,,1
1916507,449978,2017-03-01 20:07:27,67251,3,,3
481312,430249,2016-07-14 16:27:25,13698,3,,6
2566278,309945,2016-01-31 04:05:40,3240,3,,7
3294974,491500,2017-01-17 07:06:16,43790,3,,7
705645,394182,2016-06-30 21:18:45,55102,1,6.0,7
3302270,284938,2017-01-22 16:09:30,47860,3,,7
2926840,188601,2017-11-28 12:59:20,27840,3,,4
1649443,292909,2017-11-18 13:15:46,66453,1,,8
2446378,114985,2017-04-19 15:19:59,58018,3,,9
1180822,244908,2016-02-12 04:48:31,9821,3,7.0,7
203060,483557,2016-08-25 06:47:46,14087,3,,5
2890752,78418,2016-08-10 22:50:49,54186,3,,9
1983725,483831,2017-11-21 10:10:51,55593,3,,5
1421285,353941,2017-06-15 20:20:21,46115,3,,7
2703970,78872,2017-09-21 17:09:57,1915,3,,4
1191094,371194,2016-06-13 11:48:20,54243,3,,7
896755,178758,2017-03-09 14:25:58,6740,3,,1
2812129,86939,2016-12-12 09:40:12,11011,3,,3
251238,66916,2017-09-20 18:44:15,15893,3,4.0,7
3550114,259432,2016-04-20 06:51:49,42674,3,,7
2079863,178527,2017-02-18 06:29:46,300,2,,7
3078092,338126,2016-01-13 07:25:51,64218,3,,1
3253138,126996,2017-08-12 17:24:44,23907,3,,8
2596393,103449,2017-05-12 11:25:53,66783,2,1.0,7
1104534,344069,2016-08-06 03:46:46,22801,1,,3
3661003,154129,2016-01-31 08:36:56,3847,3,,7
764921,405975,2016-03-03 07:49:21,61457,2,,7
1454481,457396,2016-12-15 08:20:09,5720,3,,4
3292788,328615,2017-04-26 15:18:07,8903,3,,3
544172,280812,2016-03-21 12:31:11,23638,3,,7
695528,455775,2016-11-19 04:17:27,59808,2,,7
866676,253852,2016-08-26 10:35:51,57503,3,,7
1908970,379333,2017-04-01 22:29:20,39975,3,,3
3182617,127818,2016-03-30 18:25:29,44968,3,,3
2435518,315776,2017-06-25 15:44:13,39500,3,,9
384032,1988,2016-02-05 13:25:09,49088,3,,7
1458117,431541,2016-12-03 15:35:42,50483,3,,7
1697873,79539,2017-01-08 09:26:56,54422,3,,3
2701144,322467,2017-07-19 07:20:20,32185,3,,7
2759974,203326,2017-07-07 18:51:36,59543,2,8.0,1
3138002,457286,2016-12-06 07:08:43,17497,3,,7
1558793,239924,2017-08-09 13:13:55,37349,3,4.0,7
1914889,482290,2017-12-21 07:22:43,69238,3,,3
763582,329449,2016-08-23 06:58:16,16330,3,,3
1162788,179144,2017-07-23 11:55:44,1392,3,,8
2506554,329018,2017-02-28 16:27:40,49963,3,,6
1321057,35356,2017-10-19 06:23:41,17428,3,,8
1026273,53420,2016-04-05 09:58:29,14681,3,,4
2857816,482559,2017-06-01 15:39:52,29556,3,,3
977985,433618,2016-10-12 08:06:47,40786,2,,8
3142597,457881,2016-10-19 08:01:38,21098,3,,7
1471860,457009,2017-03-05 18:44:05,44811,3,1.0,7
963742,498832,2017-05-10 07:45:17,29726,3,,7
3467300,106413,2017-03-26 07:05:01,11792,3,,3
2792924,228520,2016-11-09 07:41:27,4058,3,1.0,1
1866340,205974,2016-12-11 05:32:24,69790,3,,1
3058500,129485,2016-09-28 01:09:01,67578,2,1.0,1
1342838,51117,2016-12-29 15:04:18,44600,2,,7
45576,305775,2017-02-12 15:29:37,61343,3,1.0,1
496019,457237,2016-11-14 12:16:12,37887,3,,4
1348841,278949,2016-08-05 00:23:01,68245,2,,8
2529097,234282,2016-03-18 09:37:30,69185,3,,4
2061886,264313,2016-02-24 13:35:58,32156,3,,7
35345,379911,2017-03-16 18:13:26,44198,3,,5
3653078,284839,2016-02-19 16:55:56,22838,3,,8
2370011,171286,2016-05-21 08:24:27,27687,3,,8
